university_id;association_id;registration_date;fee;name;foundation_date;designation;objective;graduate_id;obs
168;743;24/01/2025;3319;Harding, Finley and Hall;31/10/2024;International Open Access Society;Support energy storage research;109;election
180;472;23/09/2025;1112;Thomas, Gomez and Robertson;2/7/2025;International Interdisciplinary Studies Forum;Support development studies research;;
389;63;8/1/2022;1730;Jones Ltd;15/11/2021;International Philanthropy in Education Society;Advance criminology research initiatives;;
21;611;31/07/2022;1434;Johnson and Sons;26/06/2022;Global Academic Association;Support statistics research;;
219;945;26/09/2025;4875;Clark Ltd;6/11/2023;Global Mineral Resources Academic Forum;Advance student leadership training;162;growth
202;989;5/9/2023;821;Bradshaw Group;9/6/2023;Global Architecture and Design Collective;Develop global accreditation frameworks;132;candidate
91;921;15/04/2024;2265;Li Inc;4/4/2024;International Media Production Society;Support history student scholarship;;
107;756;27/05/2025;4412;Kelly and Sons;2/1/2024;International Academic Integrity Society;Advance university leadership development;21;system
362;658;10/11/2025;2881;Cantu, Davis and Hatfield;28/10/2025;World Biodiversity Education Forum;Advance software engineering research;;
271;103;9/3/2024;4590;Carson, Rodriguez and Good;7/2/2023;Global University Association;Support statistics research;6;product
149;377;23/04/2022;1844;Burnett-Howard;20/03/2022;Global Multidisciplinary Research Alliance;Support cybersecurity policy research;123;ago
200;752;5/6/2022;2702;Hamilton, Martinez and Wood;1/4/2022;Global Mineral Resources Academic Forum;Support materials science research;95;our
87;462;29/04/2025;872;Campbell Inc;20/03/2025;International Robotics Student Council;Support hospitality student development;;
168;331;17/11/2024;2691;Harding, Finley and Hall;31/10/2024;International Economics Student Association;Advance philosophy student research;29;six
168;331;15/11/2024;2691;Harding, Finley and Hall;31/10/2024;International Economics Student Association;Advance philosophy student research;109;election
138;394;14/06/2024;3811;Huynh-Smith;16/05/2024;International Cultural Diplomacy Council;Support diplomacy and global relations studies;;
43;500;25/01/2026;4251;Perry-Joseph;19/09/2022;International Actuarial Science Society;Advance particle physics research;;
190;769;14/04/2025;388;Monroe, Elliott and Dunn;3/12/2021;Global Linguistic Diversity Association;Advance early childhood education research;;
141;561;17/03/2022;2094;Ochoa LLC;30/12/2021;International Art History Scholars Society;Advance strategic studies research;158;up
141;561;17/03/2022;2094;Ochoa LLC;30/12/2021;International Art History Scholars Society;Advance strategic studies research;188;child
206;949;30/11/2021;4763;Mckinney PLC;15/09/2021;International eLearning Research Society;Support instructional design innovation;;
31;231;17/10/2025;2254;Rosario and Sons;31/07/2025;World Academic Publishing Ethics Forum;Advance chemical engineering research;;
79;865;5/11/2025;1668;Combs-Parker;4/1/2023;World Engineering Ethics Student Forum;Advance game design research;;
133;695;6/2/2023;1179;Sullivan, Mullins and Edwards;12/6/2022;World Culinary Arts Student Network;Promote blockchain research collaboration;166;room
181;798;7/9/2021;2061;Gross-Moreno;22/06/2021;International Cultural Studies Association;Promote marine science collaboration;44;sing
387;715;12/9/2024;3708;Rivera LLC;29/08/2022;International School-University Collaboration Council;Promote debate and rhetoric education;;
193;115;19/06/2022;1268;Juarez, Jones and Huang;21/03/2022;Global Oceanography Research Alliance;Support climate change mitigation research;28;sport
193;115;22/05/2022;1268;Juarez, Jones and Huang;21/03/2022;Global Oceanography Research Alliance;Support climate change mitigation research;82;another
193;115;2/5/2022;1268;Juarez, Jones and Huang;21/03/2022;Global Oceanography Research Alliance;Support climate change mitigation research;112;picture
472;271;18/12/2024;4588;Rodriguez Group;12/10/2024;International Honors Student Society;Support culinary arts student development;76;major
477;67;4/8/2025;4914;Jones Ltd;7/5/2024;World Industrial Engineering Association;Advance data analytics research;;
492;203;22/12/2023;3476;Melendez-Guerra;8/3/2021;World Rural Development Research Network;Support accounting research;;
500;337;7/8/2021;4439;Warren, Mason and Perez;10/5/2021;Global Exchange Programs Network;Promote leadership development research;;
101;54;16/08/2025;826;Gilbert PLC;11/5/2022;International Honors Student Society;Support microeconomics research;;
366;574;14/03/2023;4687;Watson LLC;13/11/2021;International Academic Council;Promote solar research;199;radio
64;514;30/10/2025;702;Berg-Hill;7/8/2023;World Solar Energy Academic Forum;Advance embedded systems research;42;each
64;514;30/10/2025;702;Berg-Hill;7/8/2023;World Solar Energy Academic Forum;Advance embedded systems research;169;reach
208;892;5/12/2021;4034;Guerra Inc;25/09/2021;International Pathology Academic Council;Support education student development;;
491;263;29/04/2025;3928;Davis-Rush;31/03/2025;International Real Estate Studies Council;Advance economics research;179;today
231;354;9/10/2024;4661;Munoz Group;30/07/2024;International Research Network;Promote actuarial research;;
84;991;9/3/2024;3705;Buchanan-Smith;19/07/2023;World Journalism Innovation Forum;Support open?science policy development;;
146;455;5/9/2021;3750;Taylor PLC;20/06/2021;International Digital Transformation Council;Support tax policy research;;
239;1000;17/08/2024;3082;Bailey, Sanchez and Peters;25/05/2024;Global Research Network;Advance law research;;
309;37;5/2/2025;3262;Pittman-Diaz;10/12/2024;International Mathematics Education Society;Promote solar research;148;among
2;202;19/09/2023;3298;Murphy-Fitzgerald;22/08/2023;Global Biotechnology Innovation Council;Support public health student development;;
423;157;4/12/2025;442;Wallace-Thompson;22/10/2025;Global Structural Engineering Research Network;Support mechatronics research;;
22;853;27/12/2023;981;Delgado-Brown;29/04/2021;World Scholars Council;Promote student leadership excellence;;
233;907;3/3/2023;3470;Landry, Long and Maxwell;19/01/2023;International University Partnership Network;Advance applied mathematics research;;
267;71;10/1/2026;588;Brown, Hawkins and Medina;30/10/2025;International Pathology Academic Council;Support wind energy research;;
225;415;28/07/2024;3620;Webb Ltd;11/4/2021;World Political Science Student Council;Advance political science student research;;
46;235;9/11/2022;989;Martinez, Gonzalez and Shannon;7/11/2022;Global AI Governance in Education Network;Promote criminology research;;
328;257;31/12/2024;2824;Murphy-Bennett;17/05/2023;International Human Rights Academic Council;Promote open peer?review initiatives;;
425;650;30/07/2025;2586;Jennings and Sons;12/2/2025;World Instructional Design Academic Forum;Promote grant writing excellence;;
191;768;27/10/2024;3968;Clark-Flores;28/02/2024;International Grant Writing Society;Advance honors education development;;
261;263;3/4/2024;2400;Zimmerman, Gonzalez and Smith;5/1/2024;International Real Estate Studies Council;Advance economics research;;
121;494;16/01/2022;252;Campbell Group;20/12/2021;World Scholars Network;Advance embedded systems research;;
248;30;16/02/2023;4061;Morton, Reilly and Phillips;21/01/2023;International Maritime Law Society;Advance law research;;
495;268;20/01/2023;2792;Foster Group;16/01/2023;International Translation Scholars Forum;Support community development research;;
46;491;5/7/2023;4115;Martinez, Gonzalez and Shannon;7/11/2022;Middle East University Collaboration Forum;Support investment research;;
321;364;23/06/2023;2017;Davenport, Herring and Bennett;9/5/2023;International AI Ethics Council;Support animation student development;;
433;362;5/9/2025;4272;Moore and Sons;24/08/2025;World Numeracy Education Forum;Promote ethical academic publishing;92;research
34;892;23/02/2025;170;Jones Group;11/2/2025;International Pathology Academic Council;Support education student development;;
32;100;6/5/2024;4166;Lucas-Thompson;15/05/2023;Latin American Higher Learning Network;Facilitate cross?border faculty collaboration;;
499;468;10/4/2024;1362;Holmes, Clay and Lawson;17/03/2024;World Academic Excellence Student Forum;Promote fashion student creativity;100;news
357;91;28/09/2025;3027;Logan, Taylor and Howard;19/09/2025;World Peacekeeping and Diplomacy Forum;Support security studies research;;
304;148;20/05/2022;3163;Perez-Lee;20/10/2021;World University Association;Advance environmental engineering studies;171;perform
486;541;21/06/2025;2544;Poole-Garcia;26/05/2025;International Digital Skills Council;Support wind research;5;until
290;705;29/01/2022;4941;Hamilton PLC;19/01/2022;Global Research Administration Network;Advance teaching excellence initiatives;;
245;479;6/12/2023;306;Jones, French and Morrison;11/9/2023;International Mentorship and Coaching Society;Support power systems research;;
122;687;8/9/2024;2109;Smith-Franklin;28/04/2022;International Library Consortium;Advance machine learning research;;
152;433;14/03/2024;2133;Diaz LLC;18/09/2022;World University Innovation Network;Advance counseling research;;
32;395;12/6/2023;3682;Lucas-Thompson;15/05/2023;International Fashion Student Council;Support data science student development;;
412;707;31/05/2025;4719;Hendricks, Thomas and Lowery;30/05/2025;World Emergency Management Academic Forum;Promote culinary arts student training;;
477;889;26/07/2024;151;Jones Ltd;7/5/2024;European Digital Innovation Council;Promote art history scholarship;;
63;762;1/4/2024;4619;Cantu, Garcia and Rodgers;28/03/2024;International AI in Education Society;Support organizational behavior research;;
482;942;30/04/2023;3713;Berry Group;24/04/2023;Global Artificial Life Research Network;Support organizational behavior research;;
399;85;4/1/2024;233;Lee, Bailey and Adams;24/02/2021;International Disaster Management Council;Enhance undergraduate research opportunities;;
408;9;15/03/2023;4400;Buchanan, Zuniga and Gibson;3/1/2023;Global Textile Engineering Research Network;Support heritage preservation research;;
488;690;18/10/2024;3441;Butler-King;20/11/2022;International Education Council;Support structural engineering research;26;knowledge
426;746;3/10/2022;2634;Kelley Group;2/9/2022;International Nursing Student Association;Promote open peer?review initiatives;;
320;606;8/9/2025;171;Gilbert LLC;23/06/2025;International Energy Economics Council;Support Model United Nations programs;;
289;601;23/04/2025;2398;Haas, Nguyen and Rich;22/03/2025;International eLearning Research Society;Support contract law research;115;central
19;148;10/11/2025;3568;Davis-Lawson;5/11/2025;World University Association;Advance environmental engineering studies;145;read
465;9;8/9/2023;858;Rodriguez-Torres;1/9/2023;Global Textile Engineering Research Network;Support heritage preservation research;;
203;721;26/06/2023;1930;Cervantes-Dalton;30/04/2021;World Manufacturing Systems Academic Forum;Support biology student development;;
17;526;27/10/2023;4861;Jones-Ford;26/09/2023;World Renewable Energy Academic Network;Advance women’s leadership in academia;194;base
99;800;8/5/2022;292;Henderson, Butler and Lee;21/03/2022;Global Immunology Research Consortium;Promote media studies research;;
487;183;10/8/2025;2936;Hoffman, Higgins and Mayo;2/6/2025;International Computing Research Society;Advance particle physics research;52;side
399;324;7/3/2023;4111;Lee, Bailey and Adams;24/02/2021;World Peer Support Academic Forum;Advance environmental student leadership;;
22;583;14/05/2021;3062;Delgado-Brown;29/04/2021;International Supply Chain Research Group;Promote critical thinking development;;
120;50;11/8/2024;3591;Horton, Williamson and Francis;1/7/2024;International Humanities Scholars Union;Support UX research;;
23;961;28/02/2023;4520;Mclean-Powell;15/03/2021;World Social Entrepreneurship Academic Forum;Promote peace and conflict resolution studies;72;remain
23;961;28/02/2023;4520;Mclean-Powell;15/03/2021;World Social Entrepreneurship Academic Forum;Promote peace and conflict resolution studies;138;life
124;663;20/12/2025;1059;Walker, Evans and Frye;7/11/2025;World Philosophy and Ethics Forum;Advance adult education programs;;
41;790;14/08/2025;564;Castaneda-Oconnell;21/06/2025;Global Hydropower Research Network;Support power systems research;;
329;25;11/10/2024;3680;Yang Inc;13/07/2024;International Cosmology Studies Society;Promote online learning innovation;;
